id,dropGroup,dropItem,dropPr,dropNumber
6448,3304901,11,1000,"15000,15000"
6449,3305001,11,1000,"30000,30000"
6450,3305101,11,1000,"15000,15000"
6451,3305201,11,1000,"15000,15000"
6452,3305301,11,1000,"15000,15000"
6453,3305401,11,1000,"15000,15000"
6454,3305501,11,1000,"30000,30000"
6455,3305601,11,1000,"15000,15000"
6456,3305701,11,1000,"15000,15000"
6457,3305801,11,1000,"15000,15000"
6458,3305901,11,1000,"15000,15000"
6459,3306001,11,1000,"30000,30000"
6460,3300101,2,1000,"80,80"
6461,3300201,2,1000,"80,80"
6462,3300301,2,1000,"80,80"
6463,3300401,2,1000,"80,80"
6464,3300501,8001,1000,"1,1"
6465,3300601,2,1000,"80,80"
6466,3300701,2,1000,"80,80"
6467,3300801,2,1000,"80,80"
6468,3300901,2,1000,"80,80"
6469,3301001,8001,1000,"1,1"
6470,3301101,2,1000,"80,80"
6471,3301201,2,1000,"80,80"
6472,3301301,2,1000,"80,80"
6473,3301401,2,1000,"80,80"
6474,3301501,8001,1000,"1,1"
6475,3301601,2,1000,"80,80"
6476,3301701,2,1000,"80,80"
6477,3301801,2,1000,"80,80"
6478,3301901,2,1000,"80,80"
6479,3302001,8001,1000,"1,1"
6480,3302101,2,1000,"80,80"
6481,3302201,2,1000,"80,80"
6482,3302301,2,1000,"80,80"
6483,3302401,2,1000,"80,80"
6484,3302501,8001,1000,"1,1"
6485,3302601,2,1000,"80,80"
6486,3302701,2,1000,"80,80"
6487,3302801,2,1000,"80,80"
6488,3302901,2,1000,"80,80"
6489,3303001,8001,1000,"1,1"
6490,3303101,2,1000,"80,80"
6491,3303201,2,1000,"80,80"
6492,3303301,2,1000,"80,80"
6493,3303401,2,1000,"80,80"
6494,3303501,8001,1000,"1,1"
6495,3303601,2,1000,"80,80"
6496,3303701,2,1000,"80,80"
6497,3303801,2,1000,"80,80"
6498,3303901,2,1000,"80,80"
6499,3304001,8001,1000,"1,1"
6500,3304101,2,1000,"80,80"
6501,3304201,2,1000,"80,80"
6502,3304301,2,1000,"80,80"
6503,3304401,2,1000,"80,80"
6504,3304501,8001,1000,"1,1"
6505,3304601,2,1000,"80,80"
6506,3304701,2,1000,"80,80"
6507,3304801,2,1000,"80,80"
6508,3304901,2,1000,"80,80"
6509,3305001,8001,1000,"1,1"
6510,3305101,2,1000,"80,80"
6511,3305201,2,1000,"80,80"
6512,3305301,2,1000,"80,80"
6513,3305401,2,1000,"80,80"
6514,3305501,8001,1000,"1,1"
6515,3305601,2,1000,"80,80"
6516,3305701,2,1000,"80,80"
6517,3305801,2,1000,"80,80"
6518,3305901,2,1000,"80,80"
6519,3306001,8001,1000,"1,1"
6520,3300101,122303,1000,"3,3"
6521,3300201,122303,1000,"3,3"
6522,3300301,122303,1000,"3,3"
6523,3300401,122303,1000,"3,3"
6524,3300501,122303,1000,"3,3"
6525,3300601,122304,1000,"3,3"
6526,3300701,122304,1000,"3,3"
6527,3300801,122304,1000,"3,3"
6528,3300901,122304,1000,"3,3"
6529,3301001,122304,1000,"3,3"
6530,3301101,122303,1000,"3,3"
6531,3301201,122303,1000,"3,3"
6532,3301301,122303,1000,"3,3"
6533,3301401,122303,1000,"3,3"
6534,3301501,122303,1000,"3,3"
6535,3301601,122304,1000,"3,3"
6536,3301701,122304,1000,"3,3"
6537,3301801,122304,1000,"3,3"
6538,3301901,122304,1000,"3,3"
6539,3302001,122304,1000,"3,3"
6540,3302101,122303,1000,"3,3"
6541,3302201,122303,1000,"3,3"
6542,3302301,122303,1000,"3,3"
6543,3302401,122303,1000,"3,3"
6544,3302501,122303,1000,"3,3"
6545,3302601,122304,1000,"3,3"
6546,3302701,122304,1000,"3,3"
6547,3302801,122304,1000,"3,3"
6548,3302901,122304,1000,"3,3"
6549,3303001,122304,1000,"3,3"
6550,3303101,122303,1000,"3,3"
6551,3303201,122303,1000,"3,3"
6552,3303301,122303,1000,"3,3"
6553,3303401,122303,1000,"3,3"
6554,3303501,122303,1000,"3,3"
6555,3303601,122304,1000,"3,3"
6556,3303701,122304,1000,"3,3"
6557,3303801,122304,1000,"3,3"
6558,3303901,122304,1000,"3,3"
6559,3304001,122304,1000,"3,3"
6560,3304101,122303,1000,"3,3"
6561,3304201,122303,1000,"3,3"
6562,3304301,122303,1000,"3,3"
6563,3304401,122303,1000,"3,3"
6564,3304501,122303,1000,"3,3"
6565,3304601,122304,1000,"3,3"
6566,3304701,122304,1000,"3,3"
6567,3304801,122304,1000,"3,3"
6568,3304901,122304,1000,"3,3"
6569,3305001,122304,1000,"3,3"
6570,3305101,122303,1000,"3,3"
6571,3305201,122303,1000,"3,3"
6572,3305301,122303,1000,"3,3"
6573,3305401,122303,1000,"3,3"
6574,3305501,122303,1000,"3,3"
6575,3305601,122304,1000,"3,3"
6576,3305701,122304,1000,"3,3"
6577,3305801,122304,1000,"3,3"
6578,3305901,122304,1000,"3,3"
6579,3306001,122304,1000,"3,3"
6580,3300101,122304,1000,"2,2"
6581,3300201,122304,1000,"2,2"
6582,3300301,122304,1000,"2,2"
6583,3300401,122304,1000,"2,2"
6584,3300501,122304,1000,"2,2"
6585,3300601,122305,1000,"2,2"
6586,3300701,122305,1000,"2,2"
6587,3300801,122305,1000,"2,2"
6588,3300901,122305,1000,"2,2"
6589,3301001,122305,1000,"2,2"
6590,3301101,122304,1000,"2,2"
6591,3301201,122304,1000,"2,2"
6592,3301301,122304,1000,"2,2"
6593,3301401,122304,1000,"2,2"
6594,3301501,122304,1000,"2,2"
6595,3301601,122305,1000,"2,2"
6596,3301701,122305,1000,"2,2"
6597,3301801,122305,1000,"2,2"
6598,3301901,122305,1000,"2,2"
6599,3302001,122305,1000,"2,2"
6600,3302101,122304,1000,"2,2"
6601,3302201,122304,1000,"2,2"
6602,3302301,122304,1000,"2,2"
6603,3302401,122304,1000,"2,2"
6604,3302501,122304,1000,"2,2"
6605,3302601,122305,1000,"2,2"
6606,3302701,122305,1000,"2,2"
6607,3302801,122305,1000,"2,2"
6608,3302901,122305,1000,"2,2"
6609,3303001,122305,1000,"2,2"
6610,3303101,122304,1000,"2,2"
6611,3303201,122304,1000,"2,2"
6612,3303301,122304,1000,"2,2"
6613,3303401,122304,1000,"2,2"
6614,3303501,122304,1000,"2,2"
6615,3303601,122305,1000,"2,2"
6616,3303701,122305,1000,"2,2"
6617,3303801,122305,1000,"2,2"
6618,3303901,122305,1000,"2,2"
6619,3304001,122305,1000,"2,2"
6620,3304101,122304,1000,"2,2"
6621,3304201,122304,1000,"2,2"
6622,3304301,122304,1000,"2,2"
6623,3304401,122304,1000,"2,2"
6624,3304501,122304,1000,"2,2"
6625,3304601,122305,1000,"2,2"
6626,3304701,122305,1000,"2,2"
6627,3304801,122305,1000,"2,2"
6628,3304901,122305,1000,"2,2"
6629,3305001,122305,1000,"2,2"
6630,3305101,122304,1000,"2,2"
6631,3305201,122304,1000,"2,2"
6632,3305301,122304,1000,"2,2"
6633,3305401,122304,1000,"2,2"
6634,3305501,122304,1000,"2,2"
6635,3305601,122305,1000,"2,2"
6636,3305701,122305,1000,"2,2"
6637,3305801,122305,1000,"2,2"
6638,3305901,122305,1000,"2,2"
6639,3306001,122305,1000,"2,2"
6640,3400101,1611003,1000,"1,1"
6641,3400201,1612003,1000,"1,1"
6642,3400301,1613003,1000,"1,1"
6643,3400401,1614003,1000,"1,1"
6644,3400502,1616101,1000,"1,1"
6645,3400601,1611003,1000,"1,1"
6646,3400701,1612003,1000,"1,1"
6647,3400801,1613003,1000,"1,1"
6648,3400901,1614003,1000,"1,1"
6649,3401002,1616101,1000,"1,1"
6650,3401101,1611003,1000,"1,1"
6651,3401201,1612003,1000,"1,1"
6652,3401301,1613003,1000,"1,1"
6653,3401401,1614003,1000,"1,1"
6654,3401502,1616101,1000,"1,1"
6655,3401601,1611003,1000,"1,1"
6656,3401701,1612003,1000,"1,1"
6657,3401801,1613003,1000,"1,1"
6658,3401901,1614003,1000,"1,1"
6659,3402002,1616101,1000,"1,1"
6660,3402101,1611003,1000,"1,1"
6661,3402201,1612003,1000,"1,1"
6662,3402301,1613003,1000,"1,1"
6663,3402401,1614003,1000,"1,1"
6664,3402502,1616101,1000,"1,1"
6665,3402601,1611003,1000,"1,1"
6666,3402701,1612003,1000,"1,1"
6667,3402801,1613003,1000,"1,1"
6668,3402901,1614003,1000,"1,1"
6669,3403002,1616101,1000,"1,1"
6670,3403101,1611003,1000,"1,1"
6671,3403201,1612003,1000,"1,1"
6672,3403301,1613003,1000,"1,1"
6673,3403401,1614003,1000,"1,1"
6674,3403502,1616101,1000,"1,1"
6675,3403601,1611003,1000,"1,1"
6676,3403701,1612003,1000,"1,1"
6677,3403801,1613003,1000,"1,1"
6678,3403901,1614003,1000,"1,1"
6679,3404002,1616101,1000,"1,1"
6680,3404101,1611003,1000,"1,1"
6681,3404201,1612003,1000,"1,1"
6682,3404301,1613003,1000,"1,1"
6683,3404401,1614003,1000,"1,1"
6684,3404502,1616101,1000,"1,1"
6685,3404601,1611003,1000,"1,1"
6686,3404701,1612003,1000,"1,1"
6687,3404801,1613003,1000,"1,1"
6688,3404901,1614003,1000,"1,1"
6689,3405002,1616101,1000,"1,1"
6690,3405101,1611003,1000,"1,1"
6691,3405201,1612003,1000,"1,1"
6692,3405301,1613003,1000,"1,1"
6693,3405401,1614003,1000,"1,1"
6694,3405502,1616101,1000,"1,1"
6695,3405601,1611003,1000,"1,1"
6696,3405701,1612003,1000,"1,1"
6697,3405801,1613003,1000,"1,1"
6698,3405901,1614003,1000,"1,1"
6699,3406002,1616101,1000,"1,1"
6700,3400101,11,1000,"10000,10000"
6701,3400201,11,1000,"10000,10000"
6702,3400301,11,1000,"10000,10000"
6703,3400401,11,1000,"10000,10000"
6704,3400501,11,1000,"20000,20000"
6705,3400601,11,1000,"10000,10000"
6706,3400701,11,1000,"10000,10000"
6707,3400801,11,1000,"10000,10000"
6708,3400901,11,1000,"10000,10000"
6709,3401001,11,1000,"20000,20000"
6710,3401101,11,1000,"10000,10000"
6711,3401201,11,1000,"10000,10000"
6712,3401301,11,1000,"10000,10000"
6713,3401401,11,1000,"10000,10000"
6714,3401501,11,1000,"20000,20000"
6715,3401601,11,1000,"10000,10000"
6716,3401701,11,1000,"10000,10000"
6717,3401801,11,1000,"10000,10000"
6718,3401901,11,1000,"10000,10000"
6719,3402001,11,1000,"20000,20000"
6720,3402101,11,1000,"10000,10000"
6721,3402201,11,1000,"10000,10000"
6722,3402301,11,1000,"10000,10000"
6723,3402401,11,1000,"10000,10000"
6724,3402501,11,1000,"20000,20000"
6725,3402601,11,1000,"10000,10000"
6726,3402701,11,1000,"10000,10000"
6727,3402801,11,1000,"10000,10000"
6728,3402901,11,1000,"10000,10000"
6729,3403001,11,1000,"20000,20000"
6730,3403101,11,1000,"15000,15000"
6731,3403201,11,1000,"15000,15000"
6732,3403301,11,1000,"15000,15000"
6733,3403401,11,1000,"15000,15000"
6734,3403501,11,1000,"30000,30000"
6735,3403601,11,1000,"15000,15000"
6736,3403701,11,1000,"15000,15000"
6737,3403801,11,1000,"15000,15000"
6738,3403901,11,1000,"15000,15000"
6739,3404001,11,1000,"30000,30000"
6740,3404101,11,1000,"15000,15000"
6741,3404201,11,1000,"15000,15000"
6742,3404301,11,1000,"15000,15000"
6743,3404401,11,1000,"15000,15000"
6744,3404501,11,1000,"30000,30000"
6745,3404601,11,1000,"15000,15000"
6746,3404701,11,1000,"15000,15000"
6747,3404801,11,1000,"15000,15000"
6748,3404901,11,1000,"15000,15000"
6749,3405001,11,1000,"30000,30000"
6750,3405101,11,1000,"15000,15000"
6751,3405201,11,1000,"15000,15000"
6752,3405301,11,1000,"15000,15000"
6753,3405401,11,1000,"15000,15000"
6754,3405501,11,1000,"30000,30000"
6755,3405601,11,1000,"15000,15000"
6756,3405701,11,1000,"15000,15000"
6757,3405801,11,1000,"15000,15000"
6758,3405901,11,1000,"15000,15000"
6759,3406001,11,1000,"30000,30000"
6760,3400101,2,1000,"80,80"
6761,3400201,2,1000,"80,80"
6762,3400301,2,1000,"80,80"
6763,3400401,2,1000,"80,80"
6764,3400501,8001,1000,"1,1"
6765,3400601,2,1000,"80,80"
6766,3400701,2,1000,"80,80"
6767,3400801,2,1000,"80,80"
6768,3400901,2,1000,"80,80"
6769,3401001,8001,1000,"1,1"
6770,3401101,2,1000,"80,80"
6771,3401201,2,1000,"80,80"
6772,3401301,2,1000,"80,80"
6773,3401401,2,1000,"80,80"
6774,3401501,8001,1000,"1,1"
6775,3401601,2,1000,"80,80"
6776,3401701,2,1000,"80,80"
6777,3401801,2,1000,"80,80"
6778,3401901,2,1000,"80,80"
6779,3402001,8001,1000,"1,1"
6780,3402101,2,1000,"80,80"
6781,3402201,2,1000,"80,80"
6782,3402301,2,1000,"80,80"
6783,3402401,2,1000,"80,80"
6784,3402501,8001,1000,"1,1"
6785,3402601,2,1000,"80,80"
6786,3402701,2,1000,"80,80"
6787,3402801,2,1000,"80,80"
6788,3402901,2,1000,"80,80"
6789,3403001,8001,1000,"1,1"
6790,3403101,2,1000,"80,80"
6791,3403201,2,1000,"80,80"
6792,3403301,2,1000,"80,80"
6793,3403401,2,1000,"80,80"
6794,3403501,8001,1000,"1,1"
6795,3403601,2,1000,"80,80"
6796,3403701,2,1000,"80,80"
6797,3403801,2,1000,"80,80"
6798,3403901,2,1000,"80,80"
6799,3404001,8001,1000,"1,1"
6800,3404101,2,1000,"80,80"
6801,3404201,2,1000,"80,80"
6802,3404301,2,1000,"80,80"
6803,3404401,2,1000,"80,80"
6804,3404501,8001,1000,"1,1"
6805,3404601,2,1000,"80,80"
6806,3404701,2,1000,"80,80"
6807,3404801,2,1000,"80,80"
6808,3404901,2,1000,"80,80"
6809,3405001,8001,1000,"1,1"
6810,3405101,2,1000,"80,80"
6811,3405201,2,1000,"80,80"
6812,3405301,2,1000,"80,80"
6813,3405401,2,1000,"80,80"
6814,3405501,8001,1000,"1,1"
6815,3405601,2,1000,"80,80"
6816,3405701,2,1000,"80,80"
6817,3405801,2,1000,"80,80"
6818,3405901,2,1000,"80,80"
6819,3406001,8001,1000,"1,1"
6820,3400101,122103,1000,"3,3"
6821,3400201,122103,1000,"3,3"
6822,3400301,122103,1000,"3,3"
6823,3400401,122103,1000,"3,3"
6824,3400501,122103,1000,"3,3"
6825,3400601,122104,1000,"3,3"
6826,3400701,122104,1000,"3,3"
6827,3400801,122104,1000,"3,3"
6828,3400901,122104,1000,"3,3"
6829,3401001,122104,1000,"3,3"
6830,3401101,122103,1000,"3,3"
6831,3401201,122103,1000,"3,3"
6832,3401301,122103,1000,"3,3"
6833,3401401,122103,1000,"3,3"
6834,3401501,122103,1000,"3,3"
6835,3401601,122104,1000,"3,3"
6836,3401701,122104,1000,"3,3"
6837,3401801,122104,1000,"3,3"
6838,3401901,122104,1000,"3,3"
6839,3402001,122104,1000,"3,3"
6840,3402101,122103,1000,"3,3"
6841,3402201,122103,1000,"3,3"
6842,3402301,122103,1000,"3,3"
6843,3402401,122103,1000,"3,3"
6844,3402501,122103,1000,"3,3"
6845,3402601,122104,1000,"3,3"
6846,3402701,122104,1000,"3,3"
6847,3402801,122104,1000,"3,3"
6848,3402901,122104,1000,"3,3"
6849,3403001,122104,1000,"3,3"
6850,3403101,122103,1000,"3,3"
6851,3403201,122103,1000,"3,3"
6852,3403301,122103,1000,"3,3"
6853,3403401,122103,1000,"3,3"
6854,3403501,122103,1000,"3,3"
6855,3403601,122104,1000,"3,3"
6856,3403701,122104,1000,"3,3"
6857,3403801,122104,1000,"3,3"
6858,3403901,122104,1000,"3,3"
6859,3404001,122104,1000,"3,3"
6860,3404101,122103,1000,"3,3"
6861,3404201,122103,1000,"3,3"
6862,3404301,122103,1000,"3,3"
6863,3404401,122103,1000,"3,3"
6864,3404501,122103,1000,"3,3"
6865,3404601,122104,1000,"3,3"
6866,3404701,122104,1000,"3,3"
6867,3404801,122104,1000,"3,3"
6868,3404901,122104,1000,"3,3"
6869,3405001,122104,1000,"3,3"
6870,3405101,122103,1000,"3,3"
6871,3405201,122103,1000,"3,3"
6872,3405301,122103,1000,"3,3"
6873,3405401,122103,1000,"3,3"
6874,3405501,122103,1000,"3,3"
6875,3405601,122104,1000,"3,3"
6876,3405701,122104,1000,"3,3"
6877,3405801,122104,1000,"3,3"
6878,3405901,122104,1000,"3,3"
6879,3406001,122104,1000,"3,3"
6880,3400101,122104,1000,"2,2"
6881,3400201,122104,1000,"2,2"
6882,3400301,122104,1000,"2,2"
6883,3400401,122104,1000,"2,2"
6884,3400501,122104,1000,"2,2"
6885,3400601,122105,1000,"2,2"
6886,3400701,122105,1000,"2,2"
6887,3400801,122105,1000,"2,2"
6888,3400901,122105,1000,"2,2"
6889,3401001,122105,1000,"2,2"
6890,3401101,122104,1000,"2,2"
6891,3401201,122104,1000,"2,2"
6892,3401301,122104,1000,"2,2"
6893,3401401,122104,1000,"2,2"
6894,3401501,122104,1000,"2,2"
6895,3401601,122105,1000,"2,2"
6896,3401701,122105,1000,"2,2"
6897,3401801,122105,1000,"2,2"
6898,3401901,122105,1000,"2,2"
6899,3402001,122105,1000,"2,2"
6900,3402101,122104,1000,"2,2"
6901,3402201,122104,1000,"2,2"
6902,3402301,122104,1000,"2,2"
6903,3402401,122104,1000,"2,2"
6904,3402501,122104,1000,"2,2"
6905,3402601,122105,1000,"2,2"
6906,3402701,122105,1000,"2,2"
6907,3402801,122105,1000,"2,2"
6908,3402901,122105,1000,"2,2"
6909,3403001,122105,1000,"2,2"
6910,3403101,122104,1000,"2,2"
6911,3403201,122104,1000,"2,2"
6912,3403301,122104,1000,"2,2"
6913,3403401,122104,1000,"2,2"
6914,3403501,122104,1000,"2,2"
6915,3403601,122105,1000,"2,2"
6916,3403701,122105,1000,"2,2"
6917,3403801,122105,1000,"2,2"
6918,3403901,122105,1000,"2,2"
6919,3404001,122105,1000,"2,2"
6920,3404101,122104,1000,"2,2"
6921,3404201,122104,1000,"2,2"
6922,3404301,122104,1000,"2,2"
6923,3404401,122104,1000,"2,2"
6924,3404501,122104,1000,"2,2"
6925,3404601,122105,1000,"2,2"
6926,3404701,122105,1000,"2,2"
6927,3404801,122105,1000,"2,2"
6928,3404901,122105,1000,"2,2"
6929,3405001,122105,1000,"2,2"
6930,3405101,122104,1000,"2,2"
6931,3405201,122104,1000,"2,2"
6932,3405301,122104,1000,"2,2"
6933,3405401,122104,1000,"2,2"
6934,3405501,122104,1000,"2,2"
6935,3405601,122105,1000,"2,2"
6936,3405701,122105,1000,"2,2"
6937,3405801,122105,1000,"2,2"
6938,3405901,122105,1000,"2,2"
6939,3406001,122105,1000,"2,2"
6940,3500101,1611003,1000,"1,1"
6941,3500201,1612003,1000,"1,1"
6942,3500301,1613003,1000,"1,1"
6943,3500401,1614003,1000,"1,1"
6944,3500502,1616101,1000,"1,1"
6945,3500601,1611003,1000,"1,1"
6946,3500701,1612003,1000,"1,1"
6947,3500801,1613003,1000,"1,1"
6948,3500901,1614003,1000,"1,1"
6949,3501002,1616101,1000,"1,1"
6950,3501101,1611003,1000,"1,1"
6951,3501201,1612003,1000,"1,1"
6952,3501301,1613003,1000,"1,1"
6953,3501401,1614003,1000,"1,1"
6954,3501502,1616101,1000,"1,1"
6955,3501601,1611003,1000,"1,1"
6956,3501701,1612003,1000,"1,1"
6957,3501801,1613003,1000,"1,1"
6958,3501901,1614003,1000,"1,1"
6959,3502002,1616101,1000,"1,1"
6960,3502101,1611003,1000,"1,1"
6961,3502201,1612003,1000,"1,1"
6962,3502301,1613003,1000,"1,1"
6963,3502401,1614003,1000,"1,1"
6964,3502502,1616101,1000,"1,1"
6965,3502601,1611003,1000,"1,1"
6966,3502701,1612003,1000,"1,1"
6967,3502801,1613003,1000,"1,1"
6968,3502901,1614003,1000,"1,1"
6969,3503002,1616101,1000,"1,1"
6970,3503101,1611003,1000,"1,1"
6971,3503201,1612003,1000,"1,1"
6972,3503301,1613003,1000,"1,1"
6973,3503401,1614003,1000,"1,1"
6974,3503502,1616101,1000,"1,1"
6975,3503601,1611003,1000,"1,1"
6976,3503701,1612003,1000,"1,1"
6977,3503801,1613003,1000,"1,1"
6978,3503901,1614003,1000,"1,1"
6979,3504002,1616101,1000,"1,1"
6980,3504101,1611003,1000,"1,1"
6981,3504201,1612003,1000,"1,1"
6982,3504301,1613003,1000,"1,1"
6983,3504401,1614003,1000,"1,1"
6984,3504502,1616101,1000,"1,1"
6985,3504601,1611003,1000,"1,1"
6986,3504701,1612003,1000,"1,1"
6987,3504801,1613003,1000,"1,1"
6988,3504901,1614003,1000,"1,1"
6989,3505002,1616101,1000,"1,1"
6990,3505101,1611003,1000,"1,1"
6991,3505201,1612003,1000,"1,1"
6992,3505301,1613003,1000,"1,1"
6993,3505401,1614003,1000,"1,1"
6994,3505502,1616101,1000,"1,1"
6995,3505601,1611003,1000,"1,1"
6996,3505701,1612003,1000,"1,1"
6997,3505801,1613003,1000,"1,1"
6998,3505901,1614003,1000,"1,1"
6999,3506002,1616101,1000,"1,1"
7000,3500101,11,1000,"10000,10000"
7001,3500201,11,1000,"10000,10000"
7002,3500301,11,1000,"10000,10000"
7003,3500401,11,1000,"10000,10000"
7004,3500501,11,1000,"20000,20000"
7005,3500601,11,1000,"10000,10000"
7006,3500701,11,1000,"10000,10000"
7007,3500801,11,1000,"10000,10000"
7008,3500901,11,1000,"10000,10000"
7009,3501001,11,1000,"20000,20000"
7010,3501101,11,1000,"10000,10000"
7011,3501201,11,1000,"10000,10000"
7012,3501301,11,1000,"10000,10000"
7013,3501401,11,1000,"10000,10000"
7014,3501501,11,1000,"20000,20000"
7015,3501601,11,1000,"10000,10000"
7016,3501701,11,1000,"10000,10000"
7017,3501801,11,1000,"10000,10000"
7018,3501901,11,1000,"10000,10000"
7019,3502001,11,1000,"20000,20000"
7020,3502101,11,1000,"10000,10000"
7021,3502201,11,1000,"10000,10000"
7022,3502301,11,1000,"10000,10000"
7023,3502401,11,1000,"10000,10000"
7024,3502501,11,1000,"20000,20000"
7025,3502601,11,1000,"10000,10000"
7026,3502701,11,1000,"10000,10000"
7027,3502801,11,1000,"10000,10000"
7028,3502901,11,1000,"10000,10000"
7029,3503001,11,1000,"20000,20000"
7030,3503101,11,1000,"15000,15000"
7031,3503201,11,1000,"15000,15000"
7032,3503301,11,1000,"15000,15000"
7033,3503401,11,1000,"15000,15000"
7034,3503501,11,1000,"30000,30000"
7035,3503601,11,1000,"15000,15000"
7036,3503701,11,1000,"15000,15000"
7037,3503801,11,1000,"15000,15000"
7038,3503901,11,1000,"15000,15000"
7039,3504001,11,1000,"30000,30000"
7040,3504101,11,1000,"15000,15000"
7041,3504201,11,1000,"15000,15000"
7042,3504301,11,1000,"15000,15000"
7043,3504401,11,1000,"15000,15000"
7044,3504501,11,1000,"30000,30000"
7045,3504601,11,1000,"15000,15000"
7046,3504701,11,1000,"15000,15000"
7047,3504801,11,1000,"15000,15000"
7048,3504901,11,1000,"15000,15000"
7049,3505001,11,1000,"30000,30000"
7050,3505101,11,1000,"15000,15000"
7051,3505201,11,1000,"15000,15000"
7052,3505301,11,1000,"15000,15000"
7053,3505401,11,1000,"15000,15000"
7054,3505501,11,1000,"30000,30000"
7055,3505601,11,1000,"15000,15000"
7056,3505701,11,1000,"15000,15000"
7057,3505801,11,1000,"15000,15000"
7058,3505901,11,1000,"15000,15000"
7059,3506001,11,1000,"30000,30000"
7060,3500101,2,1000,"80,80"
7061,3500201,2,1000,"80,80"
7062,3500301,2,1000,"80,80"
7063,3500401,2,1000,"80,80"
7064,3500501,8001,1000,"1,1"
7065,3500601,2,1000,"80,80"
7066,3500701,2,1000,"80,80"
7067,3500801,2,1000,"80,80"
7068,3500901,2,1000,"80,80"
7069,3501001,8001,1000,"1,1"
7070,3501101,2,1000,"80,80"
7071,3501201,2,1000,"80,80"
7072,3501301,2,1000,"80,80"
7073,3501401,2,1000,"80,80"
7074,3501501,8001,1000,"1,1"
7075,3501601,2,1000,"80,80"
7076,3501701,2,1000,"80,80"
7077,3501801,2,1000,"80,80"
7078,3501901,2,1000,"80,80"
7079,3502001,8001,1000,"1,1"
7080,3502101,2,1000,"80,80"
7081,3502201,2,1000,"80,80"
7082,3502301,2,1000,"80,80"
7083,3502401,2,1000,"80,80"
7084,3502501,8001,1000,"1,1"
7085,3502601,2,1000,"80,80"
7086,3502701,2,1000,"80,80"
7087,3502801,2,1000,"80,80"
7088,3502901,2,1000,"80,80"
7089,3503001,8001,1000,"1,1"
7090,3503101,2,1000,"80,80"
7091,3503201,2,1000,"80,80"
7092,3503301,2,1000,"80,80"
7093,3503401,2,1000,"80,80"
7094,3503501,8001,1000,"1,1"
7095,3503601,2,1000,"80,80"
7096,3503701,2,1000,"80,80"
7097,3503801,2,1000,"80,80"
7098,3503901,2,1000,"80,80"
7099,3504001,8001,1000,"1,1"
7100,3504101,2,1000,"80,80"
7101,3504201,2,1000,"80,80"
7102,3504301,2,1000,"80,80"
7103,3504401,2,1000,"80,80"
7104,3504501,8001,1000,"1,1"
7105,3504601,2,1000,"80,80"
7106,3504701,2,1000,"80,80"
7107,3504801,2,1000,"80,80"
7108,3504901,2,1000,"80,80"
7109,3505001,8001,1000,"1,1"
7110,3505101,2,1000,"80,80"
7111,3505201,2,1000,"80,80"
7112,3505301,2,1000,"80,80"
7113,3505401,2,1000,"80,80"
7114,3505501,8001,1000,"1,1"
7115,3505601,2,1000,"80,80"
7116,3505701,2,1000,"80,80"
7117,3505801,2,1000,"80,80"
7118,3505901,2,1000,"80,80"
7119,3506001,8001,1000,"1,1"
7120,3500101,122403,1000,"3,3"
7121,3500201,122403,1000,"3,3"
7122,3500301,122403,1000,"3,3"
7123,3500401,122403,1000,"3,3"
7124,3500501,122403,1000,"3,3"
7125,3500601,122404,1000,"3,3"
7126,3500701,122404,1000,"3,3"
7127,3500801,122404,1000,"3,3"
7128,3500901,122404,1000,"3,3"
7129,3501001,122404,1000,"3,3"
7130,3501101,122403,1000,"3,3"
7131,3501201,122403,1000,"3,3"
7132,3501301,122403,1000,"3,3"
7133,3501401,122403,1000,"3,3"
7134,3501501,122403,1000,"3,3"
7135,3501601,122404,1000,"3,3"
7136,3501701,122404,1000,"3,3"
7137,3501801,122404,1000,"3,3"
7138,3501901,122404,1000,"3,3"
7139,3502001,122404,1000,"3,3"
7140,3502101,122403,1000,"3,3"
7141,3502201,122403,1000,"3,3"
7142,3502301,122403,1000,"3,3"
7143,3502401,122403,1000,"3,3"
7144,3502501,122403,1000,"3,3"
7145,3502601,122404,1000,"3,3"
7146,3502701,122404,1000,"3,3"
7147,3502801,122404,1000,"3,3"
7148,3502901,122404,1000,"3,3"
7149,3503001,122404,1000,"3,3"
7150,3503101,122403,1000,"3,3"
7151,3503201,122403,1000,"3,3"
7152,3503301,122403,1000,"3,3"
7153,3503401,122403,1000,"3,3"
7154,3503501,122403,1000,"3,3"
7155,3503601,122404,1000,"3,3"
7156,3503701,122404,1000,"3,3"
7157,3503801,122404,1000,"3,3"
7158,3503901,122404,1000,"3,3"
7159,3504001,122404,1000,"3,3"
7160,3504101,122403,1000,"3,3"
7161,3504201,122403,1000,"3,3"
7162,3504301,122403,1000,"3,3"
7163,3504401,122403,1000,"3,3"
